uwi,formatted uwi,tvd top depth (m),tvd bottom depth (m),tmd top depth (m),tmd bottom depth (m),formation name
100071405619W500,100/07-14-056-19W5/00,2739,1000000,2739,1000000,NORDEGG MBR
100071405619W502,100/07-14-056-19W5/02,1677.5,2001.5,1677.5,2001.5,LEA PARK FM
100071405619W502,100/07-14-056-19W5/02,2001.5,2351.5,2001.5,2351.5,CARDIUM SD
100071405619W502,100/07-14-056-19W5/02,2351.5,2390,2351.5,2390,BASE FISH SCALES MARKER
100071405619W502,100/07-14-056-19W5/02,2390,2416.5,2390,2416.5,VIKING SANDSTONE
100071405619W502,100/07-14-056-19W5/02,2416.5,2621,2416.5,2621,MANNVILLE GRP
100071405619W502,100/07-14-056-19W5/02,2621,2634,2621,2634,BLUESKY FM
100071405619W502,100/07-14-056-19W5/02,2634,2706,2634,2706,GETHING FM
100071405619W502,100/07-14-056-19W5/02,2706,2739,2706,2739,FERNIE GRP
100071405619W502,100/07-14-056-19W5/02,2739,1000000,2739,1000000,NORDEGG MBR
100072305620W500,100/07-23-056-20W5/00,1628.5,1914,1628.5,1914,BELLY RIVER GRP
100072305620W500,100/07-23-056-20W5/00,1914,1999.6,1914,1999.6,LEA PARK FM
100072305620W500,100/07-23-056-20W5/00,1999.6,2131,1999.6,2131,COLORADO GRP
100072305620W500,100/07-23-056-20W5/00,2131,2208,2131,2208,BADHEART FM
100072305620W500,100/07-23-056-20W5/00,2208,2225,2208,2225,CARDIUM FM
100072305620W500,100/07-23-056-20W5/00,2225,2381,2225,2381,CARDIUM SD
100072305620W500,100/07-23-056-20W5/00,2381,2592.5,2381,2592.5,SECOND WHITE SPECKS
100072305620W500,100/07-23-056-20W5/00,2592.5,2628.7,2592.5,2628.7,BASE FISH SCALES MARKER
100072305620W500,100/07-23-056-20W5/00,2628.7,2653,2628.7,2653,VIKING SANDSTONE
100072305620W500,100/07-23-056-20W5/00,2653,2868.3,2653,2868.3,MANNVILLE GRP
100072305620W500,100/07-23-056-20W5/00,2868.3,2876.5,2868.3,2876.5,BLUESKY FM
100072305620W500,100/07-23-056-20W5/00,2876.5,2959,2876.5,2959,GETHING FM
100072305620W500,100/07-23-056-20W5/00,2959,3000.5,2959,3000.5,FERNIE GRP
100072305620W500,100/07-23-056-20W5/00,3000.5,3051.7,3000.5,3051.7,NORDEGG MBR
100072305620W500,100/07-23-056-20W5/00,3051.7,3090.8,3051.7,3090.8,MONTNEY FM
100072305620W500,100/07-23-056-20W5/00,3090.8,3120,3090.8,3120,TURNER VALLEY FM
100072305620W500,100/07-23-056-20W5/00,3120,3191,3120,3191,SHUNDA FM
100072305620W500,100/07-23-056-20W5/00,3191,3227.7,3191,3227.7,PEKISKO FM
100072305620W500,100/07-23-056-20W5/00,3227.7,3399.5,3227.7,3399.5,BANFF FM
100072305620W500,100/07-23-056-20W5/00,3399.5,3401.5,3399.5,3401.5,EXSHAW FM
100072305620W500,100/07-23-056-20W5/00,3401.5,3635,3401.5,3635,WABAMUN GRP
100072305620W500,100/07-23-056-20W5/00,3635,3781,3635,3781,WINTERBURN GRP
100072305620W500,100/07-23-056-20W5/00,3781,3871,3781,3871,IRETON FM
100072305620W500,100/07-23-056-20W5/00,3871,1000000,3871,1000000,LEDUC FM
100072305620W502,100/07-23-056-20W5/02,1628.5,1914,1628.5,1914,BELLY RIVER GRP
100072305620W502,100/07-23-056-20W5/02,1914,1999.6,1914,1999.6,LEA PARK FM
100072305620W502,100/07-23-056-20W5/02,1999.6,2131,1999.6,2131,COLORADO GRP
100072305620W502,100/07-23-056-20W5/02,2131,2208,2131,2208,BADHEART FM
100072305620W502,100/07-23-056-20W5/02,2208,2225,2208,2225,CARDIUM FM
100072305620W502,100/07-23-056-20W5/02,2225,2381,2225,2381,CARDIUM SD
100072305620W502,100/07-23-056-20W5/02,2381,2592.5,2381,2592.5,SECOND WHITE SPECKS
100072305620W502,100/07-23-056-20W5/02,2592.5,2628.7,2592.5,2628.7,BASE FISH SCALES MARKER
100072305620W502,100/07-23-056-20W5/02,2628.7,2653,2628.7,2653,VIKING SANDSTONE
100072305620W502,100/07-23-056-20W5/02,2653,2868.3,2653,2868.3,MANNVILLE GRP
100072305620W502,100/07-23-056-20W5/02,2868.3,2876.5,2868.3,2876.5,BLUESKY FM
100072305620W502,100/07-23-056-20W5/02,2876.5,2959,2876.5,2959,GETHING FM
100072305620W502,100/07-23-056-20W5/02,2959,3000.5,2959,3000.5,FERNIE GRP
100072305620W502,100/07-23-056-20W5/02,3000.5,3051.7,3000.5,3051.7,NORDEGG MBR
100072305620W502,100/07-23-056-20W5/02,3051.7,3090.8,3051.7,3090.8,MONTNEY FM
100072305620W502,100/07-23-056-20W5/02,3090.8,3120,3090.8,3120,TURNER VALLEY FM
100072305620W502,100/07-23-056-20W5/02,3120,3191,3120,3191,SHUNDA FM
100072305620W502,100/07-23-056-20W5/02,3191,3227.7,3191,3227.7,PEKISKO FM
100072305620W502,100/07-23-056-20W5/02,3227.7,3399.5,3227.7,3399.5,BANFF FM
100072305620W502,100/07-23-056-20W5/02,3399.5,3401.5,3399.5,3401.5,EXSHAW FM
100072305620W502,100/07-23-056-20W5/02,3401.5,3635,3401.5,3635,WABAMUN GRP
100072305620W502,100/07-23-056-20W5/02,3635,3781,3635,3781,WINTERBURN GRP
100072305620W502,100/07-23-056-20W5/02,3781,3871,3781,3871,IRETON FM
100072305620W502,100/07-23-056-20W5/02,3871,1000000,3871,1000000,LEDUC FM
100072505519W500,100/07-25-055-19W5/00,1376,1645,1376,1645,BELLY RIVER GRP
100072505519W500,100/07-25-055-19W5/00,1645,1751.4,1645,1751.4,LEA PARK FM
100072505519W500,100/07-25-055-19W5/00,1751.4,1883.5,1751.4,1883.5,COLORADO GRP
100072505519W500,100/07-25-055-19W5/00,1883.5,1948.7,1883.5,1948.7,BADHEART FM
100072505519W500,100/07-25-055-19W5/00,1948.7,1976.2,1948.7,1976.2,CARDIUM FM
100072505519W500,100/07-25-055-19W5/00,1976.2,1000000,1976.2,1000000,CARDIUM SD
100072505519W502,100/07-25-055-19W5/02,1376,1645,1376,1645,BELLY RIVER GRP
100072505519W502,100/07-25-055-19W5/02,1645,1751.4,1645,1751.4,LEA PARK FM
100072505519W502,100/07-25-055-19W5/02,1751.4,1883.5,1751.4,1883.5,COLORADO GRP
100072505519W502,100/07-25-055-19W5/02,1883.5,1948.7,1883.5,1948.7,BADHEART FM
100072505519W502,100/07-25-055-19W5/02,1948.7,1976.2,1948.7,1976.2,CARDIUM FM
100072505519W502,100/07-25-055-19W5/02,1976.2,1000000,1976.2,1000000,CARDIUM SD
100072605519W500,100/07-26-055-19W5/00,1278.3,1621.5,1278.3,1621.5,BELLY RIVER GRP
100072605519W500,100/07-26-055-19W5/00,1621.5,1755,1621.5,1755,LEA PARK FM
100072605519W500,100/07-26-055-19W5/00,1755,1861.1,1755,1861.1,COLORADO GRP
100072605519W500,100/07-26-055-19W5/00,1861.1,1923.9,1861.1,1923.9,BADHEART FM
100072605519W500,100/07-26-055-19W5/00,1923.9,1956.5,1923.9,1956.5,CARDIUM FM
100072605519W500,100/07-26-055-19W5/00,1956.5,2108.9,1956.5,2108.9,CARDIUM SD
100072605519W500,100/07-26-055-19W5/00,2108.9,2316.8,2108.9,2316.8,SECOND WHITE SPECKS
100072605519W500,100/07-26-055-19W5/00,2316.8,2353.7,2316.8,2353.7,BASE FISH SCALES MARKER
100072605519W500,100/07-26-055-19W5/00,2353.7,2379,2353.7,2379,VIKING SANDSTONE
100072605519W500,100/07-26-055-19W5/00,2379,2659.7,2379,2659.7,MANNVILLE GRP
100072605519W500,100/07-26-055-19W5/00,2659.7,2689.9,2659.7,2689.9,FERNIE GRP
100072605519W500,100/07-26-055-19W5/00,2689.9,2696.9,2689.9,2696.9,ROCK CREEK MBR
100072605519W500,100/07-26-055-19W5/00,2696.9,2705.1,2696.9,2705.1,POKER CHIP SH
100072605519W500,100/07-26-055-19W5/00,2705.1,2761.5,2705.1,2761.5,NORDEGG MBR
100072605519W500,100/07-26-055-19W5/00,2761.5,2776.7,2761.5,2776.7,TRIASSIC SYSTEM
100072605519W500,100/07-26-055-19W5/00,2776.7,2790.7,2776.7,2790.7,ELKTON MBR
100072605519W500,100/07-26-055-19W5/00,2790.7,2863,2790.7,2863,SHUNDA FM
100072605519W500,100/07-26-055-19W5/00,2863,2897.4,2863,2897.4,PEKISKO FM
100072605519W500,100/07-26-055-19W5/00,2897.4,3072.4,2897.4,3072.4,BANFF FM
100072605519W500,100/07-26-055-19W5/00,3072.4,3073.6,3072.4,3073.6,EXSHAW FM
100072605519W500,100/07-26-055-19W5/00,3073.6,3287.6,3073.6,3287.6,WABAMUN GRP
100072605519W500,100/07-26-055-19W5/00,3287.6,3449.7,3287.6,3449.7,WINTERBURN GRP
100072605519W500,100/07-26-055-19W5/00,3449.7,3625.9,3449.7,3625.9,IRETON FM
100072605519W500,100/07-26-055-19W5/00,3625.9,3671,3625.9,3671,LEDUC FM
100072605519W500,100/07-26-055-19W5/00,3671,3831.3,3671,3831.3,BEAVERHILL LAKE GRP
100072605519W500,100/07-26-055-19W5/00,3831.3,1000000,3831.3,1000000,ELK POINT GRP
100072605519W502,100/07-26-055-19W5/02,1278.3,1621.5,1278.3,1621.5,BELLY RIVER GRP
100072605519W502,100/07-26-055-19W5/02,1621.5,1755,1621.5,1755,LEA PARK FM
100072605519W502,100/07-26-055-19W5/02,1755,1861.1,1755,1861.1,COLORADO GRP
100072605519W502,100/07-26-055-19W5/02,1861.1,1923.9,1861.1,1923.9,BADHEART FM
100072605519W502,100/07-26-055-19W5/02,1923.9,1956.5,1923.9,1956.5,CARDIUM FM
100072605519W502,100/07-26-055-19W5/02,1956.5,2108.9,1956.5,2108.9,CARDIUM SD
100072605519W502,100/07-26-055-19W5/02,2108.9,2316.8,2108.9,2316.8,SECOND WHITE SPECKS
100072605519W502,100/07-26-055-19W5/02,2316.8,2353.7,2316.8,2353.7,BASE FISH SCALES MARKER
100072605519W502,100/07-26-055-19W5/02,2353.7,2379,2353.7,2379,VIKING SANDSTONE
100072605519W502,100/07-26-055-19W5/02,2379,2659.7,2379,2659.7,MANNVILLE GRP
100072605519W502,100/07-26-055-19W5/02,2659.7,2689.9,2659.7,2689.9,FERNIE GRP
100072605519W502,100/07-26-055-19W5/02,2689.9,2696.9,2689.9,2696.9,ROCK CREEK MBR
100072605519W502,100/07-26-055-19W5/02,2696.9,2705.1,2696.9,2705.1,POKER CHIP SH
100072605519W502,100/07-26-055-19W5/02,2705.1,2761.5,2705.1,2761.5,NORDEGG MBR
100072605519W502,100/07-26-055-19W5/02,2761.5,2776.7,2761.5,2776.7,TRIASSIC SYSTEM
100072605519W502,100/07-26-055-19W5/02,2776.7,2790.7,2776.7,2790.7,ELKTON MBR
100072605519W502,100/07-26-055-19W5/02,2790.7,2863,2790.7,2863,SHUNDA FM
100072605519W502,100/07-26-055-19W5/02,2863,2897.4,2863,2897.4,PEKISKO FM
100072605519W502,100/07-26-055-19W5/02,2897.4,3072.4,2897.4,3072.4,BANFF FM
100072605519W502,100/07-26-055-19W5/02,3072.4,3073.6,3072.4,3073.6,EXSHAW FM
100072605519W502,100/07-26-055-19W5/02,3073.6,3287.6,3073.6,3287.6,WABAMUN GRP
100072605519W502,100/07-26-055-19W5/02,3287.6,3449.7,3287.6,3449.7,WINTERBURN GRP
100072605519W502,100/07-26-055-19W5/02,3449.7,3625.9,3449.7,3625.9,IRETON FM
100072605519W502,100/07-26-055-19W5/02,3625.9,3671,3625.9,3671,LEDUC FM
100072605519W502,100/07-26-055-19W5/02,3671,3831.3,3671,3831.3,BEAVERHILL LAKE GRP
100072605519W502,100/07-26-055-19W5/02,3831.3,1000000,3831.3,1000000,ELK POINT GRP
100072605520W500,100/07-26-055-20W5/00,1750.5,1819.7,1750.5,1819.7,LEA PARK FM
100072605520W500,100/07-26-055-20W5/00,1819.7,1978.8,1819.7,1978.8,COLORADO GRP
100072605520W500,100/07-26-055-20W5/00,1978.8,2080.9,1978.8,2080.9,BADHEART FM
100072605520W500,100/07-26-055-20W5/00,2080.9,2225,2080.9,2225,CARDIUM FM
100072605520W500,100/07-26-055-20W5/00,2225,2493.9,2225,2493.9,SECOND WHITE SPECKS
100072605520W500,100/07-26-055-20W5/00,2493.9,2529.8,2493.9,2529.8,BASE FISH SCALES MARKER
100072605520W500,100/07-26-055-20W5/00,2529.8,2551.2,2529.8,2551.2,VIKING FM
100072605520W500,100/07-26-055-20W5/00,2551.2,2899.3,2551.2,2899.3,MANNVILLE GRP
100072605520W500,100/07-26-055-20W5/00,2899.3,2955,2899.3,2955,NORDEGG MBR
100072605520W500,100/07-26-055-20W5/00,2955,2981.9,2955,2981.9,TRIASSIC SYSTEM
100072605520W500,100/07-26-055-20W5/00,2981.9,3005.3,2981.9,3005.3,DEBOLT FM
100072605520W500,100/07-26-055-20W5/00,3005.3,3521,3005.3,3521,SHUNDA FM
100072605520W500,100/07-26-055-20W5/00,3521,3663.7,3521,3663.7,WINTERBURN GRP
100072605520W500,100/07-26-055-20W5/00,3663.7,3737.8,3663.7,3737.8,WOODBEND GRP
100072605520W500,100/07-26-055-20W5/00,3737.8,1000000,3737.8,1000000,LEDUC FM
100072805518W500,100/07-28-055-18W5/00,1550,1778.5,1550,1778.5,LEA PARK FM
100072805518W500,100/07-28-055-18W5/00,1778.5,1796,1778.5,1796,BADHEART FM
100072805518W500,100/07-28-055-18W5/00,1796,1842.5,1796,1842.5,MUSKIKI FM
100072805518W500,100/07-28-055-18W5/00,1842.5,1874,1842.5,1874,CARDIUM FM
100072805518W500,100/07-28-055-18W5/00,1874,1910,1874,1910,CARDIUM SD
100072805518W500,100/07-28-055-18W5/00,1910,1982,1910,1982,KASKAPAU FM
100072805518W500,100/07-28-055-18W5/00,1982,1000000,1982,1000000,SECOND WHITE SPECKS
100072805519W500,100/07-28-055-19W5/00,2359.01,2398.12,2359.01,2398.12,BASE FISH SCALES MARKER
100072805519W500,100/07-28-055-19W5/00,2398.12,2420.4,2398.12,2420.4,PEACE RIVER FM
100072805519W500,100/07-28-055-19W5/00,2420.4,2567.2,2420.4,2567.2,SPIRIT RIVER FM
100072805519W500,100/07-28-055-19W5/00,2567.2,2629.66,2567.2,2629.66,BLUESKY FM
100072805519W500,100/07-28-055-19W5/00,2629.66,2749.28,2629.66,2749.28,GETHING FM
100072805519W500,100/07-28-055-19W5/00,2749.28,2757.97,2749.28,2757.97,FERNIE GRP
100072805519W500,100/07-28-055-19W5/00,2757.97,1000000,2757.97,1000000,NORDEGG MBR
100072805519W502,100/07-28-055-19W5/02,2359.01,2398.12,2359.01,2398.12,BASE FISH SCALES MARKER
100072805519W502,100/07-28-055-19W5/02,2398.12,2420.4,2398.12,2420.4,PEACE RIVER FM
100072805519W502,100/07-28-055-19W5/02,2420.4,2567.2,2420.4,2567.2,SPIRIT RIVER FM
100072805519W502,100/07-28-055-19W5/02,2567.2,2629.66,2567.2,2629.66,BLUESKY FM
100072805519W502,100/07-28-055-19W5/02,2629.66,2749.28,2629.66,2749.28,GETHING FM
100072805519W502,100/07-28-055-19W5/02,2749.28,2757.97,2749.28,2757.97,FERNIE GRP
100072805519W502,100/07-28-055-19W5/02,2757.97,1000000,2757.97,1000000,NORDEGG MBR
100072805519W503,100/07-28-055-19W5/03,2359.01,2398.12,2359.01,2398.12,BASE FISH SCALES MARKER
100072805519W503,100/07-28-055-19W5/03,2398.12,2420.4,2398.12,2420.4,PEACE RIVER FM
100072805519W503,100/07-28-055-19W5/03,2420.4,2567.2,2420.4,2567.2,SPIRIT RIVER FM
100072805519W503,100/07-28-055-19W5/03,2567.2,2629.66,2567.2,2629.66,BLUESKY FM
100072805519W503,100/07-28-055-19W5/03,2629.66,2749.28,2629.66,2749.28,GETHING FM
100072805519W503,100/07-28-055-19W5/03,2749.28,2757.97,2749.28,2757.97,FERNIE GRP
100072805519W503,100/07-28-055-19W5/03,2757.97,1000000,2757.97,1000000,NORDEGG MBR
100072805519W504,100/07-28-055-19W5/04,2359.01,2398.12,2359.01,2398.12,BASE FISH SCALES MARKER
100072805519W504,100/07-28-055-19W5/04,2398.12,2420.4,2398.12,2420.4,PEACE RIVER FM
100072805519W504,100/07-28-055-19W5/04,2420.4,2567.2,2420.4,2567.2,SPIRIT RIVER FM
100072805519W504,100/07-28-055-19W5/04,2567.2,2629.66,2567.2,2629.66,BLUESKY FM
100072805519W504,100/07-28-055-19W5/04,2629.66,2749.28,2629.66,2749.28,GETHING FM
100072805519W504,100/07-28-055-19W5/04,2749.28,2757.97,2749.28,2757.97,FERNIE GRP
100072805519W504,100/07-28-055-19W5/04,2757.97,1000000,2757.97,1000000,NORDEGG MBR
100072905619W500,100/07-29-056-19W5/00,1813,1912,1813,1912,LEA PARK FM
100072905619W500,100/07-29-056-19W5/00,1912,2037,1912,2037,COLORADO GRP
100072905619W500,100/07-29-056-19W5/00,2037,2110.1,2037,2110.1,BADHEART FM
100072905619W500,100/07-29-056-19W5/00,2110.1,2129.3,2110.1,2129.3,CARDIUM FM
100072905619W500,100/07-29-056-19W5/00,2129.3,2177.2,2129.3,2177.2,CARDIUM SD
100072905619W500,100/07-29-056-19W5/00,2177.2,2240.6,2177.2,2240.6,BLACKSTONE FM
100072905619W500,100/07-29-056-19W5/00,2240.6,1000000,2240.6,1000000,SECOND WHITE SPECKS
100073505520W500,100/07-35-055-20W5/00,1402.16,1725.34,1402.16,1725.34,BELLY RIVER GRP
100073505520W500,100/07-35-055-20W5/00,1725.34,1970.87,1725.34,1970.87,LEA PARK FM
100073505520W500,100/07-35-055-20W5/00,1970.87,1993.22,1970.87,1993.22,BADHEART FM
100073505520W500,100/07-35-055-20W5/00,1993.22,2043.86,1993.22,2043.86,MUSKIKI FM
100073505520W500,100/07-35-055-20W5/00,2043.86,2077.67,2043.86,2077.67,CARDIUM FM
100073505520W500,100/07-35-055-20W5/00,2077.67,2124.01,2077.67,2124.01,CARDIUM SD
100073505520W500,100/07-35-055-20W5/00,2124.01,1000000,2124.01,1000000,BLACKSTONE FM
100073605520W500,100/07-36-055-20W5/00,1764.65,1801.77,1764.65,1801.77,LEA PARK FM
100073605520W500,100/07-36-055-20W5/00,1801.77,1893.2,1801.77,1893.2,WAPIABI FM
100073605520W500,100/07-36-055-20W5/00,1893.2,1998.46,1893.2,1998.46,COLORADO GRP
100073605520W500,100/07-36-055-20W5/00,1998.46,2024.28,1998.46,2024.28,BADHEART FM
100073605520W500,100/07-36-055-20W5/00,2024.28,2074.27,2024.28,2074.27,MUSKIKI FM
100073605520W500,100/07-36-055-20W5/00,2074.27,2100.81,2074.27,2100.81,CARDIUM FM
100073605520W500,100/07-36-055-20W5/00,2100.81,2126.61,2100.81,2126.61,CARDIUM SD
100073605520W500,100/07-36-055-20W5/00,2126.61,2243.95,2126.61,2243.95,BLACKSTONE FM
100073605520W500,100/07-36-055-20W5/00,2243.95,2423.69,2243.95,2423.69,SECOND WHITE SPECKS
100073605520W500,100/07-36-055-20W5/00,2423.69,2508.17,2423.69,2508.17,DUNVEGAN FM
100073605520W500,100/07-36-055-20W5/00,2508.17,2543.45,2508.17,2543.45,BASE FISH SCALES MARKER
100073605520W500,100/07-36-055-20W5/00,2543.45,2561.31,2543.45,2561.31,VIKING SANDSTONE
100073605520W500,100/07-36-055-20W5/00,2561.31,2565.65,2561.31,2565.65,JOLI FOU FM
100073605520W500,100/07-36-055-20W5/00,2565.65,2565.8,2565.65,2565.8,MANNVILLE GRP
100073605520W500,100/07-36-055-20W5/00,2565.8,2590.91,2565.8,2590.91,NOTIKEWIN MBR
100073605520W500,100/07-36-055-20W5/00,2590.91,2752.31,2590.91,2752.31,FALHER MBR
100073605520W500,100/07-36-055-20W5/00,2752.31,2775.21,2752.31,2775.21,WILRICH MBR
100073605520W500,100/07-36-055-20W5/00,2775.21,2785.39,2775.21,2785.39,BLUESKY FM
100073605520W500,100/07-36-055-20W5/00,2785.39,2853.88,2785.39,2853.88,GETHING FM
100073605520W500,100/07-36-055-20W5/00,2853.88,2859.94,2853.88,2859.94,CADOMIN FM
100073605520W500,100/07-36-055-20W5/00,2859.94,1000000,2859.94,1000000,FERNIE GRP
100073605520W502,100/07-36-055-20W5/02,1764.65,1801.77,1764.65,1801.77,LEA PARK FM
100073605520W502,100/07-36-055-20W5/02,1801.77,1893.2,1801.77,1893.2,WAPIABI FM
100073605520W502,100/07-36-055-20W5/02,1893.2,1998.46,1893.2,1998.46,COLORADO GRP
100073605520W502,100/07-36-055-20W5/02,1998.46,2024.28,1998.46,2024.28,BADHEART FM
100073605520W502,100/07-36-055-20W5/02,2024.28,2074.27,2024.28,2074.27,MUSKIKI FM
100073605520W502,100/07-36-055-20W5/02,2074.27,2100.81,2074.27,2100.81,CARDIUM FM
100073605520W502,100/07-36-055-20W5/02,2100.81,2126.61,2100.81,2126.61,CARDIUM SD
100073605520W502,100/07-36-055-20W5/02,2126.61,2243.95,2126.61,2243.95,BLACKSTONE FM
100073605520W502,100/07-36-055-20W5/02,2243.95,2423.69,2243.95,2423.69,SECOND WHITE SPECKS
100073605520W502,100/07-36-055-20W5/02,2423.69,2508.17,2423.69,2508.17,DUNVEGAN FM
100073605520W502,100/07-36-055-20W5/02,2508.17,2543.45,2508.17,2543.45,BASE FISH SCALES MARKER
100073605520W502,100/07-36-055-20W5/02,2543.45,2561.31,2543.45,2561.31,VIKING SANDSTONE
100073605520W502,100/07-36-055-20W5/02,2561.31,2565.65,2561.31,2565.65,JOLI FOU FM
100073605520W502,100/07-36-055-20W5/02,2565.65,2565.8,2565.65,2565.8,MANNVILLE GRP
100073605520W502,100/07-36-055-20W5/02,2565.8,2590.91,2565.8,2590.91,NOTIKEWIN MBR
100073605520W502,100/07-36-055-20W5/02,2590.91,2752.31,2590.91,2752.31,FALHER MBR
100073605520W502,100/07-36-055-20W5/02,2752.31,2775.21,2752.31,2775.21,WILRICH MBR
100073605520W502,100/07-36-055-20W5/02,2775.21,2785.39,2775.21,2785.39,BLUESKY FM
100073605520W502,100/07-36-055-20W5/02,2785.39,2853.88,2785.39,2853.88,GETHING FM
100073605520W502,100/07-36-055-20W5/02,2853.88,2859.94,2853.88,2859.94,CADOMIN FM
100073605520W502,100/07-36-055-20W5/02,2859.94,1000000,2859.94,1000000,FERNIE GRP
100080305619W500,100/08-03-056-19W5/00,1663.7,1750.6,1663.7,1750.6,LEA PARK FM
100080305619W500,100/08-03-056-19W5/00,1750.6,1882.3,1750.6,1882.3,COLORADO GRP
100080305619W500,100/08-03-056-19W5/00,1882.3,1950,1882.3,1950,BADHEART FM
100080305619W500,100/08-03-056-19W5/00,1950,1979,1950,1979,CARDIUM FM
100080305619W500,100/08-03-056-19W5/00,1979,2091.2,1979,2091.2,CARDIUM SD
100080305619W500,100/08-03-056-19W5/00,2091.2,1000000,2091.2,1000000,SECOND WHITE SPECKS
100080305619W502,100/08-03-056-19W5/02,1663.7,1750.6,1663.7,1750.6,LEA PARK FM
100080305619W502,100/08-03-056-19W5/02,1750.6,1882.3,1750.6,1882.3,COLORADO GRP
100080305619W502,100/08-03-056-19W5/02,1882.3,1950,1882.3,1950,BADHEART FM
100080305619W502,100/08-03-056-19W5/02,1950,1979,1950,1979,CARDIUM FM
100080305619W502,100/08-03-056-19W5/02,1979,2091.2,1979,2091.2,CARDIUM SD
100080305619W502,100/08-03-056-19W5/02,2091.2,1000000,2091.2,1000000,SECOND WHITE SPECKS
100082205619W500,100/08-22-056-19W5/00,1898,2191,1898,2191,LEA PARK FM
100082205619W500,100/08-22-056-19W5/00,2191,2545,2191,2545,CARDIUM SD
100082205619W500,100/08-22-056-19W5/00,2545,2582,2545,2582,BASE FISH SCALES MARKER
100082205619W500,100/08-22-056-19W5/00,2582,2610,2582,2610,VIKING SANDSTONE
100082205619W500,100/08-22-056-19W5/00,2610,2814,2610,2814,MANNVILLE GRP
100082205619W500,100/08-22-056-19W5/00,2814,2826,2814,2826,BLUESKY FM
100082205619W500,100/08-22-056-19W5/00,2826,2904,2826,2904,GETHING FM
100082205619W500,100/08-22-056-19W5/00,2904,2937,2904,2937,FERNIE GRP
100082205619W500,100/08-22-056-19W5/00,2937,1000000,2937,1000000,NORDEGG MBR
100082205619W502,100/08-22-056-19W5/02,1898,2191,1898,2191,LEA PARK FM
100082205619W502,100/08-22-056-19W5/02,2191,2545,2191,2545,CARDIUM SD
100082205619W502,100/08-22-056-19W5/02,2545,2582,2545,2582,BASE FISH SCALES MARKER
100082205619W502,100/08-22-056-19W5/02,2582,2610,2582,2610,VIKING SANDSTONE
100082205619W502,100/08-22-056-19W5/02,2610,2814,2610,2814,MANNVILLE GRP
100082205619W502,100/08-22-056-19W5/02,2814,2826,2814,2826,BLUESKY FM
100082205619W502,100/08-22-056-19W5/02,2826,2904,2826,2904,GETHING FM
100082205619W502,100/08-22-056-19W5/02,2904,2937,2904,2937,FERNIE GRP
100082205619W502,100/08-22-056-19W5/02,2937,1000000,2937,1000000,NORDEGG MBR
100082405619W500,100/08-24-056-19W5/00,1702,2017,1702,2017,LEA PARK FM
100082405619W500,100/08-24-056-19W5/00,2017,2361,2017,2361,CARDIUM SD
100082405619W500,100/08-24-056-19W5/00,2361,2402,2361,2402,BASE FISH SCALES MARKER
100082405619W500,100/08-24-056-19W5/00,2402,2428,2402,2428,VIKING SANDSTONE
100082405619W500,100/08-24-056-19W5/00,2428,2634.5,2428,2634.5,MANNVILLE GRP
100082405619W500,100/08-24-056-19W5/00,2634.5,2642,2634.5,2642,BLUESKY FM
100082405619W500,100/08-24-056-19W5/00,2642,2716.5,2642,2716.5,GETHING FM
100082405619W500,100/08-24-056-19W5/00,2716.5,2749,2716.5,2749,FERNIE GRP
100082405619W500,100/08-24-056-19W5/00,2749,1000000,2749,1000000,NORDEGG MBR
100082605520W500,100/08-26-055-20W5/00,1756.51,2005.79,1756.99,2013.64,LEA PARK FM
100082605520W500,100/08-26-055-20W5/00,2005.79,2017.1,2013.64,2025.35,BADHEART FM
100082605520W500,100/08-26-055-20W5/00,2017.1,2095.74,2025.35,2106.86,MUSKIKI FM
100082605520W500,100/08-26-055-20W5/00,2095.74,2104.72,2106.86,2116.21,CARDIUM FM
100082605520W500,100/08-26-055-20W5/00,2104.72,2138.45,2116.21,2151.12,CARDIUM SD
100082605520W500,100/08-26-055-20W5/00,2138.45,2504.48,2151.12,2527.06,BLACKSTONE FM
100082605520W500,100/08-26-055-20W5/00,2504.48,2543.84,2527.06,2566.73,BASE FISH SCALES MARKER
100082605520W500,100/08-26-055-20W5/00,2543.84,2562.62,2566.73,2585.62,VIKING SANDSTONE
100082605520W500,100/08-26-055-20W5/00,2562.62,2564,2585.62,2587,SPIRIT RIVER FM
